ventaFolio,estado,fecha,severidad
558,Venta cerrada,2026-02-24 21:57,INFORMACION
558,Pago de anticipo registrado,2026-02-24 21:57,EXITO
558,Equipo desbloqueado,2026-02-24 21:57,EXITO
558,Pago registrado,2026-03-04 17:51,EXITO
558,Equipo desbloqueado,2026-03-04 17:51,EXITO
558,Pago registrado,2026-03-11 19:26,EXITO
558,Equipo desbloqueado,2026-03-11 19:26,EXITO
558,Pago registrado,2026-03-18 18:03,EXITO
558,Equipo desbloqueado,2026-03-18 18:03,EXITO
558,Pago registrado,2026-03-25 15:57,EXITO
558,Equipo desbloqueado,2026-03-25 15:57,EXITO
558,Pago registrado,2026-04-01 18:55,EXITO
558,Equipo desbloqueado,2026-04-01 18:55,EXITO
558,Pago registrado,2026-04-08 16:17,EXITO
558,Equipo desbloqueado,2026-04-08 16:17,EXITO
558,Pago registrado,2026-04-15 17:34,EXITO
558,Equipo desbloqueado,2026-04-15 17:34,EXITO
558,Pago registrado,2026-04-22 15:33,EXITO
558,Equipo desbloqueado,2026-04-22 15:33,EXITO
558,Pago registrado,2026-04-29 17:36,EXITO
558,Equipo desbloqueado,2026-04-29 17:36,EXITO
558,Pago registrado,2026-05-06 18:53,EXITO
558,Equipo desbloqueado,2026-05-06 18:53,EXITO
558,Pago registrado,2026-05-13 17:27,EXITO
558,Equipo desbloqueado,2026-05-13 17:27,EXITO
558,Pago registrado,2026-05-22 16:21,EXITO
558,Equipo desbloqueado,2026-05-22 16:21,EXITO
558,Pago registrado,2026-05-29 11:43,EXITO
558,Equipo desbloqueado,2026-05-29 11:43,EXITO
559,Venta registrada,2026-02-05 18:28,EXITO
559,Financiamiento capturado,2026-02-05 18:28,EXITO
559,Extensión de pago solicitada,2026-02-05 18:35,ADVERTENCIA
559,Extensión de pago aprobada,2026-02-05 18:42,EXITO
559,Equipo desbloqueado,2026-02-05 18:42,EXITO
559,Pago registrado,2026-02-09 18:15,EXITO
559,Equipo desbloqueado,2026-02-09 18:15,EXITO
559,Extensión de pago solicitada,2026-02-16 17:47,ADVERTENCIA
559,Pago registrado,2026-02-16 17:51,EXITO
559,Equipo desbloqueado,2026-02-16 17:51,EXITO
560,Venta registrada,2026-02-05 22:19,EXITO
560,Financiamiento capturado,2026-02-05 22:19,EXITO
560,Extensión de pago solicitada,2026-02-05 22:19,ADVERTENCIA
560,Extensión de pago aprobada,2026-02-05 22:20,EXITO
560,Equipo desbloqueado,2026-02-05 22:20,EXITO
560,Extensión de pago solicitada,2026-02-10 18:40,ADVERTENCIA
560,Extensión de pago aprobada,2026-02-10 18:40,EXITO
560,Equipo desbloqueado,2026-02-10 18:40,EXITO
560,Extensión de pago solicitada,2026-02-13 20:28,ADVERTENCIA
560,Extensión de pago solicitada,2026-02-13 20:28,ADVERTENCIA
560,Extensión de pago aprobada,2026-02-13 20:28,EXITO
560,Equipo desbloqueado,2026-02-13 20:28,EXITO
560,Extensión de pago solicitada,2026-02-15 19:34,ADVERTENCIA
560,Extensión de pago aprobada,2026-02-15 19:34,EXITO
560,Equipo desbloqueado,2026-02-15 19:34,EXITO
560,Extensión de pago solicitada,2026-02-18 00:09,ADVERTENCIA
560,Extensión de pago aprobada,2026-02-18 00:10,EXITO
560,Equipo desbloqueado,2026-02-18 00:10,EXITO
560,Extensión de pago solicitada,2026-02-20 18:15,ADVERTENCIA
560,Extensión de pago solicitada,2026-02-20 18:15,ADVERTENCIA
560,Extensión de pago aprobada,2026-02-20 18:15,EXITO
560,Equipo desbloqueado,2026-02-20 18:15,EXITO
560,Extensión de pago solicitada,2026-02-28 23:08,ADVERTENCIA
560,Extensión de pago aprobada,2026-02-28 23:08,EXITO
560,Equipo desbloqueado,2026-02-28 23:08,EXITO
560,Extensión de pago solicitada,2026-03-04 18:06,ADVERTENCIA
560,Extensión de pago aprobada,2026-03-04 18:07,EXITO
560,Equipo desbloqueado,2026-03-04 18:07,EXITO
560,Extensión de pago solicitada,2026-03-05 18:17,ADVERTENCIA
560,Extensión de pago aprobada,2026-03-05 18:17,EXITO
560,Equipo desbloqueado,2026-03-05 18:17,EXITO
560,Pago registrado,2026-03-09 14:21,EXITO
560,Equipo desbloqueado,2026-03-09 14:21,EXITO
560,Pago registrado,2026-03-09 14:21,EXITO
560,Equipo desbloqueado,2026-03-09 14:21,EXITO
560,Extensión de pago solicitada,2026-03-17 19:09,ADVERTENCIA
560,Extensión de pago aprobada,2026-03-17 19:09,EXITO
560,Equipo desbloqueado,2026-03-17 19:09,EXITO
560,Pago registrado,2026-03-19 19:54,EXITO
560,Equipo desbloqueado,2026-03-19 19:54,EXITO
560,Pago registrado,2026-03-19 19:54,EXITO
560,Equipo desbloqueado,2026-03-19 19:54,EXITO
560,Extensión de pago solicitada,2026-03-28 18:11,ADVERTENCIA
560,Extensión de pago aprobada,2026-03-28 18:12,EXITO
560,Equipo desbloqueado,2026-03-28 18:12,EXITO
560,Extensión de pago solicitada,2026-04-04 23:01,ADVERTENCIA
560,Extensión de pago aprobada,2026-04-04 23:01,EXITO
560,Equipo desbloqueado,2026-04-04 23:01,EXITO
560,Extensión de pago solicitada,2026-04-08 19:02,ADVERTENCIA
560,Extensión de pago aprobada,2026-04-08 19:10,EXITO
560,Equipo desbloqueado,2026-04-08 19:10,EXITO
560,Extensión de pago solicitada,2026-04-10 18:34,ADVERTENCIA
560,Pago registrado,2026-04-10 18:58,EXITO
560,Equipo desbloqueado,2026-04-10 18:58,EXITO
560,Pago registrado,2026-04-19 18:28,EXITO
560,Equipo desbloqueado,2026-04-19 18:28,EXITO
560,Pago registrado,2026-04-19 18:29,EXITO
560,Equipo desbloqueado,2026-04-19 18:29,EXITO
560,Extensión de pago solicitada,2026-04-28 18:03,ADVERTENCIA
560,Extensión de pago aprobada,2026-04-28 18:05,EXITO
560,Equipo desbloqueado,2026-04-28 18:05,EXITO
560,Extensión de pago solicitada,2026-04-28 18:07,ADVERTENCIA
560,Pago registrado,2026-05-02 18:09,EXITO
560,Equipo desbloqueado,2026-05-02 18:09,EXITO
560,Pago registrado,2026-05-02 18:11,EXITO
560,Equipo desbloqueado,2026-05-02 18:11,EXITO
560,Pago registrado,2026-05-15 18:05,EXITO
560,Equipo desbloqueado,2026-05-15 18:05,EXITO
560,Pago registrado,2026-05-15 18:08,EXITO
560,Equipo desbloqueado,2026-05-15 18:08,EXITO
560,Pago registrado,2026-05-24 18:05,EXITO
560,Equipo desbloqueado,2026-05-24 18:05,EXITO
561,Venta registrada,2026-02-06 13:12,EXITO
561,Financiamiento capturado,2026-02-06 13:12,EXITO
561,Pago registrado,2026-02-06 14:07,EXITO
561,Equipo desbloqueado,2026-02-06 14:07,EXITO
561,Pago registrado,2026-02-16 19:36,EXITO
561,Equipo desbloqueado,2026-02-16 19:36,EXITO
561,Pago registrado,2026-02-25 20:03,EXITO
561,Equipo desbloqueado,2026-02-25 20:03,EXITO
561,Pago registrado,2026-03-06 20:16,EXITO
561,Equipo desbloqueado,2026-03-06 20:16,EXITO
562,Venta registrada,2026-02-06 13:15,EXITO
562,Financiamiento capturado,2026-02-06 13:15,EXITO
563,Venta registrada,2026-02-06 16:58,EXITO
563,Financiamiento capturado,2026-02-06 16:58,EXITO
563,Extensión de pago solicitada,2026-02-06 17:06,ADVERTENCIA
563,Extensión de pago aprobada,2026-02-06 17:12,EXITO
563,Equipo desbloqueado,2026-02-06 17:12,EXITO
563,Extensión de pago solicitada,2026-02-06 17:16,ADVERTENCIA
563,Extensión de pago aprobada,2026-02-06 19:17,EXITO
563,Equipo desbloqueado,2026-02-06 19:17,EXITO
563,Pago registrado,2026-02-06 20:19,EXITO
563,Equipo desbloqueado,2026-02-06 20:19,EXITO
563,Pago registrado,2026-02-07 08:12,EXITO
563,Equipo desbloqueado,2026-02-07 08:12,EXITO
563,Extensión de pago solicitada,2026-02-13 20:42,ADVERTENCIA
563,Extensión de pago aprobada,2026-02-13 20:49,EXITO
563,Equipo desbloqueado,2026-02-13 20:49,EXITO
563,Pago registrado,2026-02-20 23:44,EXITO
563,Equipo desbloqueado,2026-02-20 23:44,EXITO
563,Pago registrado,2026-02-20 23:45,EXITO
563,Equipo desbloqueado,2026-02-20 23:45,EXITO
563,Pago registrado,2026-02-27 20:20,EXITO
563,Equipo desbloqueado,2026-02-27 20:20,EXITO
563,Extensión de pago solicitada,2026-03-06 23:19,ADVERTENCIA
563,Extensión de pago aprobada,2026-03-06 23:21,EXITO
563,Equipo desbloqueado,2026-03-06 23:21,EXITO
563,Pago registrado,2026-03-08 07:46,EXITO
563,Equipo desbloqueado,2026-03-08 07:46,EXITO
563,Pago registrado,2026-03-14 21:25,EXITO
563,Equipo desbloqueado,2026-03-14 21:25,EXITO
563,Extensión de pago solicitada,2026-03-20 20:19,ADVERTENCIA
563,Extensión de pago aprobada,2026-03-20 20:24,EXITO
563,Equipo desbloqueado,2026-03-20 20:24,EXITO
563,Pago registrado,2026-03-22 19:40,EXITO
563,Equipo desbloqueado,2026-03-22 19:40,EXITO
563,Extensión de pago solicitada,2026-03-29 20:02,ADVERTENCIA
563,Extensión de pago aprobada,2026-03-29 20:03,EXITO
563,Equipo desbloqueado,2026-03-29 20:03,EXITO
563,Pago registrado,2026-03-30 20:56,EXITO
563,Equipo desbloqueado,2026-03-30 20:56,EXITO
563,Pago registrado,2026-04-03 22:07,EXITO
563,Equipo desbloqueado,2026-04-03 22:07,EXITO
563,Extensión de pago solicitada,2026-04-12 18:17,ADVERTENCIA
563,Extensión de pago aprobada,2026-04-12 18:18,EXITO
563,Equipo desbloqueado,2026-04-12 18:18,EXITO
563,Pago registrado,2026-04-12 18:20,EXITO
563,Equipo desbloqueado,2026-04-12 18:20,EXITO
563,Pago registrado,2026-04-20 20:14,EXITO
563,Equipo desbloqueado,2026-04-20 20:14,EXITO
563,Extensión de pago solicitada,2026-04-26 17:36,ADVERTENCIA
563,Extensión de pago aprobada,2026-04-26 17:39,EXITO
563,Equipo desbloqueado,2026-04-26 17:39,EXITO
563,Pago registrado,2026-04-27 18:07,EXITO
563,Equipo desbloqueado,2026-04-27 18:07,EXITO
563,Pago registrado,2026-05-01 19:48,EXITO
563,Equipo desbloqueado,2026-05-01 19:48,EXITO
563,Extensión de pago solicitada,2026-05-10 18:20,ADVERTENCIA
563,Extensión de pago solicitada,2026-05-10 18:37,ADVERTENCIA
563,Extensión de pago aprobada,2026-05-10 18:38,EXITO
563,Equipo desbloqueado,2026-05-10 18:38,EXITO
563,Extensión de pago aprobada,2026-05-10 18:38,EXITO
563,Equipo desbloqueado,2026-05-10 18:38,EXITO
563,Pago registrado,2026-05-11 19:27,EXITO
563,Equipo desbloqueado,2026-05-11 19:27,EXITO
563,Extensión de pago solicitada,2026-05-20 18:03,ADVERTENCIA
563,Extensión de pago aprobada,2026-05-20 18:04,EXITO
563,No se pudo desbloquear el dispositivo,2026-05-20 18:04,ERROR
563,Extensión de pago solicitada,2026-05-20 19:28,ADVERTENCIA
563,Extensión de pago aprobada,2026-05-20 19:29,EXITO
563,Equipo desbloqueado,2026-05-20 19:29,EXITO
563,Pago registrado,2026-05-21 13:00,EXITO
563,Equipo desbloqueado,2026-05-21 13:00,EXITO
563,Extensión de pago solicitada,2026-05-27 18:01,ADVERTENCIA
563,Extensión de pago aprobada,2026-05-27 18:03,EXITO
563,Equipo desbloqueado,2026-05-27 18:03,EXITO
563,Pago registrado,2026-05-28 18:03,EXITO
563,Equipo desbloqueado,2026-05-28 18:03,EXITO
564,Venta registrada,2026-02-06 17:01,EXITO
564,Financiamiento capturado,2026-02-06 17:01,EXITO
564,Pago registrado,2026-02-06 17:03,EXITO
564,Equipo desbloqueado,2026-02-06 17:03,EXITO
564,Pago registrado,2026-02-13 13:07,EXITO
564,Equipo desbloqueado,2026-02-13 13:07,EXITO
564,Pago registrado,2026-02-20 19:02,EXITO
564,Equipo desbloqueado,2026-02-20 19:02,EXITO
564,Pago registrado,2026-02-27 19:23,EXITO
564,Equipo desbloqueado,2026-02-27 19:23,EXITO
564,Extensión de pago solicitada,2026-03-06 18:36,ADVERTENCIA
564,Extensión de pago solicitada,2026-03-06 18:42,ADVERTENCIA
564,Extensión de pago aprobada,2026-03-06 18:45,EXITO
564,Equipo desbloqueado,2026-03-06 18:45,EXITO
564,Pago registrado,2026-03-07 17:45,EXITO
564,Equipo desbloqueado,2026-03-07 17:45,EXITO
564,Pago registrado,2026-03-13 18:53,EXITO
564,Equipo desbloqueado,2026-03-13 18:53,EXITO
564,Extensión de pago solicitada,2026-03-20 16:20,ADVERTENCIA
564,Extensión de pago aprobada,2026-03-20 16:39,EXITO
564,Equipo desbloqueado,2026-03-20 16:39,EXITO
564,Pago registrado,2026-03-22 15:25,EXITO
564,Equipo desbloqueado,2026-03-22 15:25,EXITO
564,Pago registrado,2026-03-29 19:02,EXITO
564,Equipo desbloqueado,2026-03-29 19:02,EXITO
564,Extensión de pago solicitada,2026-04-08 11:34,ADVERTENCIA
564,Extensión de pago aprobada,2026-04-08 11:36,EXITO
564,Equipo desbloqueado,2026-04-08 11:36,EXITO
564,Extensión de pago solicitada,2026-04-08 11:55,ADVERTENCIA
564,Pago registrado,2026-04-08 14:49,EXITO
564,Equipo desbloqueado,2026-04-08 14:49,EXITO
564,Extensión de pago solicitada,2026-04-15 19:58,ADVERTENCIA
564,Extensión de pago aprobada,2026-04-15 20:01,EXITO
564,Equipo desbloqueado,2026-04-15 20:01,EXITO
564,Extensión de pago aprobada,2026-04-15 20:01,EXITO
564,Equipo desbloqueado,2026-04-15 20:01,EXITO
564,Pago registrado,2026-04-16 14:38,EXITO
564,Equipo desbloqueado,2026-04-16 14:38,EXITO
564,Extensión de pago solicitada,2026-04-23 15:32,ADVERTENCIA
564,Extensión de pago aprobada,2026-04-23 15:34,EXITO
564,Equipo desbloqueado,2026-04-23 15:34,EXITO
564,Extensión de pago solicitada,2026-04-26 19:37,ADVERTENCIA
564,Extensión de pago aprobada,2026-04-26 19:39,EXITO
564,Equipo desbloqueado,2026-04-26 19:39,EXITO
564,Pago registrado,2026-04-26 19:46,EXITO
564,Equipo desbloqueado,2026-04-26 19:46,EXITO
564,Pago registrado,2026-05-05 20:29,EXITO
564,Equipo desbloqueado,2026-05-05 20:29,EXITO
564,Pago registrado,2026-05-13 19:11,EXITO
564,Equipo desbloqueado,2026-05-13 19:11,EXITO
564,Pago registrado,2026-05-21 18:36,EXITO
564,Equipo desbloqueado,2026-05-21 18:36,EXITO
564,Pago registrado,2026-05-28 19:29,EXITO
564,Equipo desbloqueado,2026-05-28 19:29,EXITO
565,Venta registrada,2026-02-06 17:37,EXITO
565,Financiamiento capturado,2026-02-06 17:37,EXITO
565,Extensión de pago solicitada,2026-02-06 18:53,ADVERTENCIA
565,Extensión de pago aprobada,2026-02-06 18:59,EXITO
565,Equipo desbloqueado,2026-02-06 18:59,EXITO
565,Pago registrado,2026-02-10 19:14,EXITO
565,Equipo desbloqueado,2026-02-10 19:14,EXITO
565,Extensión de pago solicitada,2026-02-18 16:40,ADVERTENCIA
565,Extensión de pago aprobada,2026-02-18 16:45,EXITO
565,Equipo desbloqueado,2026-02-18 16:45,EXITO
565,Pago registrado,2026-02-22 19:16,EXITO
565,Equipo desbloqueado,2026-02-22 19:16,EXITO
565,Extensión de pago solicitada,2026-03-03 18:33,ADVERTENCIA
565,Extensión de pago aprobada,2026-03-03 18:35,EXITO
565,Equipo desbloqueado,2026-03-03 18:35,EXITO
565,Pago registrado,2026-03-06 23:17,EXITO
565,Equipo desbloqueado,2026-03-06 23:17,EXITO
565,Pago registrado,2026-03-17 13:19,EXITO
565,Equipo desbloqueado,2026-03-17 13:19,EXITO
566,Venta publicada,2026-02-06 18:16,EXITO
566,Venta en revisión,2026-02-06 18:18,ADVERTENCIA
566,Venta aprobada,2026-02-06 18:22,EXITO
566,Venta en solicitud de enrolamiento,2026-02-06 18:26,ADVERTENCIA
566,Código de enrolamiento generado,2026-02-06 18:30,EXITO
566,Equipo enrolado,2026-02-06 18:32,EXITO
566,Equipo desbloqueado,2026-02-06 18:32,EXITO
566,Contrato generado  pendiente de firma,2026-02-06 18:32,INFORMACION
566,Contrato firmado,2026-02-06 18:35,EXITO
566,Venta por cerrar,2026-02-06 18:36,ADVERTENCIA
566,Venta cerrada,2026-02-06 18:36,INFORMACION
566,Pago de anticipo registrado,2026-02-06 18:36,EXITO
566,Equipo desbloqueado,2026-02-06 18:36,EXITO
566,Extensión de pago solicitada,2026-02-06 19:16,ADVERTENCIA
566,Extensión de pago aprobada,2026-02-06 19:17,EXITO
566,Equipo desbloqueado,2026-02-06 19:17,EXITO
566,Extensión de pago solicitada,2026-02-13 22:36,ADVERTENCIA
566,Extensión de pago solicitada,2026-02-13 22:36,ADVERTENCIA
566,Extensión de pago aprobada,2026-02-13 22:36,EXITO
566,Equipo desbloqueado,2026-02-13 22:36,EXITO
566,Pago registrado,2026-02-15 18:11,EXITO
566,Equipo desbloqueado,2026-02-15 18:11,EXITO
566,Pago registrado,2026-02-22 17:21,EXITO
566,Equipo desbloqueado,2026-02-22 17:21,EXITO
566,Pago registrado,2026-03-03 11:44,EXITO
566,Equipo desbloqueado,2026-03-03 11:44,EXITO
566,Extensión de pago solicitada,2026-03-10 13:31,ADVERTENCIA
566,Extensión de pago aprobada,2026-03-10 13:35,EXITO
566,Equipo desbloqueado,2026-03-10 13:35,EXITO
566,Pago registrado,2026-03-11 10:33,EXITO
566,Equipo desbloqueado,2026-03-11 10:33,EXITO
566,Pago registrado,2026-03-19 12:01,EXITO
566,Equipo desbloqueado,2026-03-19 12:01,EXITO
566,Extensión de pago solicitada,2026-03-28 19:09,ADVERTENCIA
566,Extensión de pago aprobada,2026-03-28 19:10,EXITO
566,Equipo desbloqueado,2026-03-28 19:10,EXITO
566,Pago registrado,2026-03-29 18:19,EXITO
566,Equipo desbloqueado,2026-03-29 18:19,EXITO
566,Pago registrado,2026-04-10 22:03,EXITO
566,Equipo desbloqueado,2026-04-10 22:03,EXITO
566,Pago registrado,2026-04-21 13:29,EXITO
566,Equipo desbloqueado,2026-04-21 13:29,EXITO
566,Extensión de pago solicitada,2026-04-29 12:51,ADVERTENCIA
566,Extensión de pago aprobada,2026-04-29 12:55,EXITO
566,Equipo desbloqueado,2026-04-29 12:55,EXITO
566,Pago registrado,2026-04-30 12:21,EXITO
566,Equipo desbloqueado,2026-04-30 12:21,EXITO
566,Extensión de pago solicitada,2026-05-08 18:17,ADVERTENCIA
566,Extensión de pago aprobada,2026-05-08 18:17,EXITO
566,Equipo desbloqueado,2026-05-08 18:17,EXITO
566,Extensión de pago solicitada,2026-05-10 18:18,ADVERTENCIA
566,Extensión de pago solicitada,2026-05-10 18:19,ADVERTENCIA
566,Extensión de pago aprobada,2026-05-10 18:19,EXITO
566,Equipo desbloqueado,2026-05-10 18:19,EXITO
566,Pago registrado,2026-05-14 11:06,EXITO
566,Equipo desbloqueado,2026-05-14 11:06,EXITO
566,Extensión de pago solicitada,2026-05-22 19:30,ADVERTENCIA
566,Extensión de pago aprobada,2026-05-22 19:30,EXITO
566,Equipo desbloqueado,2026-05-22 19:30,EXITO
566,Pago registrado,2026-05-25 17:07,EXITO
566,Equipo desbloqueado,2026-05-25 17:07,EXITO
567,Venta registrada,2026-02-06 18:19,EXITO
567,Financiamiento capturado,2026-02-06 18:19,EXITO
567,Pago registrado,2026-02-06 18:32,EXITO
567,Equipo desbloqueado,2026-02-06 18:32,EXITO
567,Pago registrado,2026-02-06 18:32,EXITO
567,Equipo desbloqueado,2026-02-06 18:32,EXITO
567,Pago registrado,2026-02-15 16:52,EXITO
567,Equipo desbloqueado,2026-02-15 16:52,EXITO
567,Pago registrado,2026-02-28 10:48,EXITO
567,Equipo desbloqueado,2026-02-28 10:48,EXITO
567,Pago registrado,2026-03-18 13:06,EXITO
567,Equipo desbloqueado,2026-03-18 13:06,EXITO
567,Pago registrado,2026-03-25 17:19,EXITO
567,Equipo desbloqueado,2026-03-25 17:19,EXITO
567,Pago registrado,2026-04-01 15:11,EXITO
567,Equipo desbloqueado,2026-04-01 15:11,EXITO
567,Extensión de pago solicitada,2026-04-16 14:50,ADVERTENCIA
567,Extensión de pago aprobada,2026-04-16 14:51,EXITO
567,Equipo desbloqueado,2026-04-16 14:51,EXITO
567,Extensión de pago solicitada,2026-04-22 18:20,ADVERTENCIA
567,Extensión de pago aprobada,2026-04-22 18:20,EXITO
567,Equipo desbloqueado,2026-04-22 18:20,EXITO
567,Pago registrado,2026-05-15 19:07,EXITO
567,Equipo desbloqueado,2026-05-15 19:07,EXITO
568,Venta registrada,2026-02-06 18:21,EXITO
568,Financiamiento capturado,2026-02-06 18:21,EXITO
568,Pago registrado,2026-02-06 18:40,EXITO
568,Equipo desbloqueado,2026-02-06 18:40,EXITO
568,Pago registrado,2026-02-13 20:24,EXITO
568,Equipo desbloqueado,2026-02-13 20:24,EXITO
568,Pago registrado,2026-02-21 23:00,EXITO
568,Equipo desbloqueado,2026-02-21 23:00,EXITO
568,Pago registrado,2026-02-27 23:00,EXITO
568,Equipo desbloqueado,2026-02-27 23:00,EXITO
568,Pago registrado,2026-03-06 18:02,EXITO
568,Equipo desbloqueado,2026-03-06 18:02,EXITO
568,Pago registrado,2026-03-13 18:21,EXITO
568,Equipo desbloqueado,2026-03-13 18:21,EXITO
568,Pago registrado,2026-04-01 18:39,EXITO
568,Equipo desbloqueado,2026-04-01 18:39,EXITO
569,Venta registrada,2026-02-06 18:44,EXITO
569,Financiamiento capturado,2026-02-06 18:44,EXITO
569,Pago registrado,2026-02-06 18:48,EXITO
569,Equipo desbloqueado,2026-02-06 18:48,EXITO
569,Pago registrado,2026-02-15 18:19,EXITO
569,Equipo desbloqueado,2026-02-15 18:19,EXITO
569,Pago registrado,2026-03-07 20:16,EXITO
569,Equipo desbloqueado,2026-03-07 20:16,EXITO
569,Pago registrado,2026-03-14 19:59,EXITO
569,Equipo desbloqueado,2026-03-14 19:59,EXITO
569,Pago registrado,2026-03-22 15:36,EXITO
569,Equipo desbloqueado,2026-03-22 15:36,EXITO
569,Pago registrado,2026-03-30 18:27,EXITO
569,Equipo desbloqueado,2026-03-30 18:27,EXITO
569,Pago registrado,2026-04-06 10:30,EXITO
569,Equipo desbloqueado,2026-04-06 10:30,EXITO
569,Pago registrado,2026-04-14 13:10,EXITO
569,Equipo desbloqueado,2026-04-14 13:10,EXITO
569,Pago registrado,2026-04-22 18:24,EXITO
569,Equipo desbloqueado,2026-04-22 18:24,EXITO
569,Pago registrado,2026-04-24 10:37,EXITO
569,Equipo desbloqueado,2026-04-24 10:37,EXITO
569,Extensión de pago solicitada,2026-04-25 15:10,ADVERTENCIA
569,Extensión de pago solicitada,2026-04-25 15:11,ADVERTENCIA
569,Extensión de pago aprobada,2026-04-25 15:11,EXITO
569,No se pudo desbloquear el dispositivo,2026-04-25 15:11,ERROR
569,Pago registrado,2026-04-25 15:33,EXITO
569,Equipo desbloqueado,2026-04-25 15:33,EXITO
570,Venta registrada,2026-02-06 19:16,EXITO
570,Financiamiento capturado,2026-02-06 19:16,EXITO
570,Pago registrado,2026-02-06 19:17,EXITO
570,Equipo desbloqueado,2026-02-06 19:17,EXITO
570,Pago registrado,2026-02-13 18:52,EXITO
570,Equipo desbloqueado,2026-02-13 18:52,EXITO
570,Pago registrado,2026-02-20 19:09,EXITO
570,Equipo desbloqueado,2026-02-20 19:09,EXITO
570,Pago registrado,2026-02-27 18:24,EXITO
570,Equipo desbloqueado,2026-02-27 18:24,EXITO
570,Pago registrado,2026-03-08 19:17,EXITO
570,Equipo desbloqueado,2026-03-08 19:17,EXITO
570,Pago registrado,2026-03-17 19:55,EXITO
570,Equipo desbloqueado,2026-03-17 19:55,EXITO
570,Pago registrado,2026-03-26 19:41,EXITO
570,Equipo desbloqueado,2026-03-26 19:41,EXITO
570,Pago registrado,2026-04-04 18:31,EXITO
570,Equipo desbloqueado,2026-04-04 18:31,EXITO
570,Pago registrado,2026-04-16 15:04,EXITO
570,Equipo desbloqueado,2026-04-16 15:04,EXITO
570,Pago registrado,2026-04-24 14:38,EXITO
570,Equipo desbloqueado,2026-04-24 14:38,EXITO
570,Pago registrado,2026-05-01 15:22,EXITO
570,Equipo desbloqueado,2026-05-01 15:22,EXITO
570,Pago registrado,2026-05-03 15:41,EXITO
570,Equipo desbloqueado,2026-05-03 15:41,EXITO
571,Venta registrada,2026-02-06 19:53,EXITO
571,Financiamiento capturado,2026-02-06 19:53,EXITO
571,Pago registrado,2026-02-06 20:12,EXITO
571,Equipo desbloqueado,2026-02-06 20:12,EXITO
571,Pago registrado,2026-02-13 19:57,EXITO
571,Equipo desbloqueado,2026-02-13 19:57,EXITO
571,Pago registrado,2026-02-20 20:00,EXITO
571,Equipo desbloqueado,2026-02-20 20:00,EXITO
571,Pago registrado,2026-02-27 19:46,EXITO
571,Equipo desbloqueado,2026-02-27 19:46,EXITO
571,Pago registrado,2026-03-06 19:47,EXITO
571,Equipo desbloqueado,2026-03-06 19:47,EXITO
571,Pago registrado,2026-03-13 20:06,EXITO
571,Equipo desbloqueado,2026-03-13 20:06,EXITO
571,Pago registrado,2026-03-20 19:53,EXITO
571,Equipo desbloqueado,2026-03-20 19:53,EXITO
571,Extensión de pago solicitada,2026-03-27 22:10,ADVERTENCIA
571,Extensión de pago aprobada,2026-03-27 22:10,EXITO
571,Equipo desbloqueado,2026-03-27 22:10,EXITO
571,Pago registrado,2026-03-27 22:11,EXITO
571,Equipo desbloqueado,2026-03-27 22:11,EXITO
571,Pago registrado,2026-04-03 19:02,EXITO
571,Equipo desbloqueado,2026-04-03 19:02,EXITO
571,Pago registrado,2026-04-10 19:46,EXITO
571,Equipo desbloqueado,2026-04-10 19:46,EXITO
571,Pago registrado,2026-04-21 19:43,EXITO
571,Equipo desbloqueado,2026-04-21 19:43,EXITO
571,Pago registrado,2026-05-13 19:44,EXITO
571,Equipo desbloqueado,2026-05-13 19:44,EXITO
571,Pago registrado,2026-05-13 19:46,EXITO
571,Equipo desbloqueado,2026-05-13 19:46,EXITO
571,Pago registrado,2026-05-23 10:22,EXITO
571,Equipo desbloqueado,2026-05-23 10:22,EXITO
571,Pago registrado,2026-05-31 19:53,EXITO
571,Equipo desbloqueado,2026-05-31 19:53,EXITO
572,Venta registrada,2026-02-06 20:10,EXITO
572,Financiamiento capturado,2026-02-06 20:10,EXITO
572,Pago registrado,2026-02-06 20:20,EXITO
572,Equipo desbloqueado,2026-02-06 20:20,EXITO
572,Pago registrado,2026-02-23 18:23,EXITO
572,Equipo desbloqueado,2026-02-23 18:23,EXITO
572,Pago registrado,2026-03-08 10:55,EXITO
572,Equipo desbloqueado,2026-03-08 10:55,EXITO
572,Pago registrado,2026-03-20 11:37,EXITO
572,Equipo desbloqueado,2026-03-20 11:37,EXITO
575,Venta registrada,2026-02-07 10:35,EXITO
575,Financiamiento capturado,2026-02-07 10:35,EXITO
575,Pago registrado,2026-02-07 10:38,EXITO
575,Equipo desbloqueado,2026-02-07 10:38,EXITO
575,Pago registrado,2026-02-20 10:45,EXITO
575,Equipo desbloqueado,2026-02-20 10:45,EXITO
575,Pago registrado,2026-03-04 14:38,EXITO
575,Equipo desbloqueado,2026-03-04 14:38,EXITO
575,Pago registrado,2026-03-18 13:00,EXITO
575,Equipo desbloqueado,2026-03-18 13:00,EXITO
576,Venta registrada,2026-02-07 15:18,EXITO
576,Financiamiento capturado,2026-02-07 15:18,EXITO
576,Pago registrado,2026-02-07 15:55,EXITO
576,Equipo desbloqueado,2026-02-07 15:55,EXITO
576,Pago registrado,2026-02-15 09:46,EXITO
576,Equipo desbloqueado,2026-02-15 09:46,EXITO
576,Pago registrado,2026-02-24 11:24,EXITO
576,Equipo desbloqueado,2026-02-24 11:24,EXITO
